 0.9587411 0.7637172 0.4812420 0.1304924 0.6806089 0.5654575 0.4399327 0.7243860 0.8969447 0.2090659 0.7365121 0.0030434 0.7419411 0.3630241 0.9769635 0.9970475 0.1613559 0.0063629 0.2381427 0.0214043 0.4556092 0.4736989 0.4162991 0.9151995 0.9986155 0.1030334 0.4279371 0.7404739 0.1792889 0.5794574 0.6637058 0.4564618 0.1402510 0.8329776 0.2105179 0.8666687 0.1236333 0.7959973 0.4230379 0.7665080 0.2761786 0.7203932 0.6365117 0.0236290 0.6568695 0.9939453 0.6202200 0.2577002 0.6455070 0.3589824 0.8030367 0.8840835 0.4006470 0.6951039 0.8722053 0.5464417 0.0857065 0.4035377 0.9629590 0.7549219 0.1755462 0.6793619 0.0892831 0.4790737 0.9361532 0.6666550 0.9241036 0.8356168 0.6069859 0.8405309 0.9579403 0.6462754 0.5763065 0.2311438 0.2676312
 0.6159650 0.0393110 0.0988982 0.4476859 0.2427019 0.5037648 0.1237035 0.6955424 0.0844305 0.2938479 0.7908924 0.4563823 0.2086764 0.5683946 0.8774326 0.7474381 0.9966125 0.5633761 0.3060689 0.1837393 0.0877586 0.3752345 0.5768243 0.7539442 0.3976987 0.6031598 0.1540025 0.9573446 0.1839840 0.9335128 0.7529177 0.7798696 0.7211827 0.3915375 0.7452074 0.8623459 0.9875222 0.1422490 0.0268656 0.1012903 0.7036139 0.8244352 0.4938070 0.6144917 0.6536280 0.9465869 0.4129284 0.9848952 0.7257832 0.8017204 0.5041189 0.2976641 0.1344624 0.6719327 0.7072472 0.2557228 0.5015398 0.1990876 0.3691238 0.5605295 0.7520518 0.1722237 0.9665735 0.7836491 0.4895777 0.0861275 0.0296778 0.6707010 0.2455599 0.1929814 0.3400944 0.0543430 0.0287445 0.1403542 0.2099403
 0.8141240 0.5562185 0.6984354 0.5747345 0.7378806 0.2398102 0.6694006 0.5744949 0.4144077 0.0760355 0.6029085 0.3251647 0.7645019 0.6177392 0.3588758 0.7565950 0.8044014 0.2581266 0.2672459 0.4277481 0.9749138 0.6314976 0.9444387 0.8011431 0.0737682 0.9095286 0.0129315 0.5051230 0.3494521 0.6368896 0.0510797 0.8620451 0.2971125 0.1581475 0.2158333 0.5916804 0.6283005 0.1655114 0.5932379 0.7187109 0.3695689 0.1656768 0.9632485 0.9489578 0.8195541 0.1099457 0.0123822 0.1864741 0.1060482 0.3676643 0.8955489 0.7369380 0.1596070 0.5269209 0.9053684 0.0892650 0.2829384 0.5801150 0.6227871 0.9774037 0.4776786 0.2387095 0.3827304 0.3723334 0.5163146 0.1389180 0.3670742 0.4610233 0.5882593 0.1983583 0.4986139 0.4558243 0.4741195 0.2417922 0.6183936
 0.3549883 0.9078076 0.4198551 0.5693137 0.2572010 0.8515920 0.2239023 0.9918878 0.9723803 0.9920878 0.5563360 0.4235886 0.9583415 0.8759754 0.4236950 0.8082410 0.8868746 0.3993649 0.3665632 0.5337707 0.9027499 0.0292827 0.8588329 0.1494815 0.1640329 0.4168361 0.0269845 0.4711042 0.5601724 0.3911533 0.1761675 0.4475306 0.4853889 0.5217273 0.8393569 0.7018701 0.4596710 0.6261946 0.4470681 0.8545011 0.9193543 0.3337193 0.5126073 0.1574144 0.9639898 0.1079926 0.2678383 0.1192868 0.5432147 0.1736934 0.6836809 0.7732823 0.7487153 0.6398389 0.3906449 0.1867938 0.7224873 0.8415447 0.1121519 0.6689430 0.2705882 0.2823001 0.4531573 0.1839781 0.7875036 0.9814976 0.9938709 0.6320167 0.1543776 0.8451628 0.1997413 0.7636854 0.4589152 0.6498931 0.9972894
 0.9223280 0.2682964 0.3657246 0.0311450 0.0314258 0.0375949 0.2465981 0.8124215 0.7970110 0.4691933 0.0642559 0.2807131 0.7151687 0.8958425 0.4907567 0.4957556 0.1202462 0.0916206 0.9740308 0.0257979 0.2032997 0.6552187 0.3355797 0.7898469 0.7517126 0.0628902 0.7101269 0.5599670 0.2491994 0.7478812 0.0348564 0.2329498 0.2569585 0.8586559 0.6591814 0.7396674 0.3000531 0.6047580 0.1643903 0.5978537 0.5224280 0.8438743 0.5028730 0.7852411 0.1845549 0.6623878 0.9033337 0.6310417 0.3894606 0.2969568 0.5542667 0.1098161 0.2575744 0.6713080 0.7299762 0.9025858 0.2308338 0.8599880 0.1366946 0.5737138 0.4327003 0.0587399 0.9602973 0.8196458 0.5855903 0.1503040 0.4420822 0.0166745 0.5183051 0.2118167 0.8559820 0.6921074 0.0449259 0.1823877 0.8286338
 0.3134598 0.7252554 0.2594468 0.9700327 0.7108213 0.1895057 0.1615718 0.5480480 0.5285315 0.9586748 0.4406801 0.1597885 0.9105846 0.7826195 0.6615848 0.1286276 0.0471070 0.3154635 0.1068051 0.3334112 0.4352221 0.5653263 0.3654816 0.2233426 0.6689738 0.9941967 0.9714515 0.5661083 0.0859506 0.5248682 0.6070326 0.8709872 0.9173343 0.8345737 0.6024646 0.5867999 0.4037471 0.5155836 0.8478251 0.2509145 0.9907773 0.5823900 0.6141363 0.2161173 0.7126236 0.3750079 0.6153251 0.9107219 0.2334230 0.5078446 0.2772465 0.8213431 0.5146439 0.8631947 0.4547034 0.4938089 0.2387254 0.8173625 0.0272727 0.6320865 0.4323060 0.7318726 0.0808668 0.2881362 0.8292725 0.7536758 0.3699450 0.7520002 0.3876369 0.3885123 0.7077426 0.4817799 0.0859513 0.1372458 0.7346872
 0.4141734 0.2665217 0.5490858 0.5992394 0.9879384 0.7784721 0.4745901 0.7279511 0.6136597 0.6911910 0.4721445 0.3969831 0.1488566 0.9653310 0.5618697 0.1873547 0.6532680 0.2306292 0.8759737 0.4264530 0.5967511 0.7833195 0.0571406 0.0534299 0.1275115 0.5708808 0.7315912 0.9461078 0.2560256 0.4014305 0.3091605 0.0841880 0.0467237 0.1563485 0.7110503 0.4248310 0.2998134 0.7043719 0.7337619 0.5660722 0.9203997 0.8000049 0.9619948 0.9580112 0.5549079 0.4154791 0.9438411 0.3130346 0.7586347 0.3106032 0.5503183 0.6831990 0.2068722 0.7229050 0.4891122 0.1072709 0.5798246 0.1567645 0.3277722 0.3595868 0.1929745 0.8747989 0.5004521 0.6808498 0.2614418 0.5494738 0.7463485 0.9983173 0.1024927 0.6932223 0.6165335 0.2119527 0.0366693 0.2297698 0.2783293
 0.7873381 0.2216137 0.1542969 0.3494820 0.8350631 0.7840103 0.9379598 0.7148510 0.6195270 0.6234772 0.7033412 0.2906318 0.8669923 0.9989829 0.6336518 0.3968960 0.1459231 0.7805467 0.9995554 0.4227718 0.5900921 0.0184543 0.6504890 0.7933570 0.5531497 0.5760893 0.5365468 0.9227201 0.4104019 0.8432827 0.7351354 0.9714086 0.7657729 0.0833352 0.6391028 0.5517656 0.2572054 0.1073620 0.2843399 0.1843620 0.6027191 0.9190266 0.1754492 0.2626713 0.6783379 0.2421095 0.3629311 0.9115782 0.1689963 0.1825027 0.4347218 0.2080981 0.5961318 0.4648619 0.8329066 0.4530880 0.2554988 0.7945423 0.1260034 0.9798951 0.5931082 0.9164514 0.2658832 0.4648647 0.8866012 0.6710068 0.5436480 0.9102015 0.2683530 0.7364110 0.7811776 0.3884032 0.3461396 0.9243804 0.9220657
 0.0050461 0.6260694 0.4421140 0.8136866 0.5787983 0.9529057 0.6861886 0.7276944 0.8540722 0.4066144 0.7935708 0.8036596 0.0802155 0.2143618 0.2227721 0.2620145 0.6588717 0.2767509 0.9535921 0.8134356 0.4596575 0.4613917 0.0675305 0.2001549 0.6664796 0.8647517 0.4239725 0.5295653 0.3265769 0.1720826 0.0335587 0.0471991 0.4784493 0.4390000 0.8690196 0.7076504 0.6134977 0.5821085 0.8292020 0.9931154 0.4384823 0.5394406 0.0103096 0.5719971 0.2674863 0.7828297 0.4438619 0.9785057 0.5570989 0.0999346 0.2815379 0.0395579 0.9183570 0.4888102 0.9562943 0.1715065 0.9401865 0.7265048 0.9772340 0.2490866 0.8994627 0.0665085 0.7555171 0.2561808 0.2813865 0.0556389 0.6501844 0.3155715 0.9413843 0.0523263 0.9530256 0.4796162 0.4510111 0.4779917 0.6070430
 0.4046042 0.4827053 0.4056969 0.6223850 0.2031054 0.7224190 0.9654747 0.9208895 0.3922466 0.1096957 0.1310822 0.0789520 0.5584338 0.2023225 0.9196000 0.1659451 0.9434842 0.2506865 0.7208175 0.2387741 0.9450348 0.3425082 0.3527317 0.8225379 0.1939090 0.7591710 0.2408345 0.3006749 0.4994231 0.0129560 0.5405399 0.9700199 0.7984504 0.4885084 0.6026347 0.5533614 0.3736934 0.7301692 0.9648361 0.6727671 0.3793814 0.5633289 0.5309050 0.3035077 0.9515442 0.6006384 0.8736824 0.3402699 0.7115179 0.6272752 0.1520495 0.0019140 0.2530417 0.3764114 0.5082176 0.5709599 0.4671854 0.5349119 0.4969299 0.1022866 0.5642541 0.8046197 0.4543193 0.4261169 0.4286826 0.4704284 0.0390620 0.8580866 0.8893738 0.5452239 0.3807027 0.0665840 0.3853375 0.4653858 0.7047230
 0.7076327 0.8938105 0.6212553 0.9362616 0.4410119 0.1718702 0.2524239 0.7065790 0.8658979 0.7260254 0.9360018 0.1068135 0.3308891 0.7793985 0.2937019 0.2262579 0.3278961 0.8261841 0.6186392 0.7455906 0.6461106 0.7293150 0.4910255 0.7254570 0.7596225 0.5049070 0.1246200 0.5732627 0.5578611 0.0918466 0.8042479 0.1494168 0.5822880 0.2281807 0.6778555 0.4817489 0.5691025 0.1538584 0.6890685 0.2936461 0.9557135 0.3265993 0.8436257 0.8688159 0.1372206 0.2693580 0.8198196 0.3075280 0.7225240 0.8766872 0.1011111 0.1741769 0.1712588 0.4348930 0.5527874 0.4248955 0.2883098 0.5139738 0.8084639 0.3920267 0.9627738 0.2342121 0.9689197 0.1035325 0.0039735 0.0779848 0.7707574 0.9330567 0.1048196 0.6486858 0.0941361 0.4178731 0.6947202 0.6919827 0.2416975
 0.1347183 0.7725847 0.0150386 0.3984919 0.3377593 0.1653667 0.4766253 0.1317772 0.9254486 0.6644567 0.5966319 0.3419171 0.2740165 0.9883261 0.7777980 0.3097299 0.3855861 0.7398567 0.5672377 0.0508205 0.5216843 0.1887411 0.6565796 0.4080290 0.5668035 0.8334573 0.6665048 0.2644728 0.6190175 0.9223655 0.1617006 0.9708032 0.5573616 0.1586935 0.4059819 0.3833937 0.9386919 0.9152546 0.0688013 0.7355235 0.4633985 0.2086400 0.7949641 0.3156542 0.7456818 0.5829251 0.4897084 0.9852793 0.0388265 0.6747442 0.2431699 0.6445924 0.4835247 0.7945754 0.3839714 0.1057365 0.6087879 0.3520168 0.5127129 0.5404416 0.3408358 0.4863200 0.4512551 0.1303168 0.9034168 0.0899855 0.1989651 0.5122086 0.5899139 0.7961010 0.5188354 0.6535899 0.9100114 0.3062696 0.5986424
 0.0193253 0.5456804 0.6799171 0.0340745 0.9207031 0.7389200 0.6208340 0.1578286 0.5768867 0.1279096 0.5788992 0.6014028 0.1761628 0.7404082 0.5320643 0.1379529 0.4836642 0.5375987 0.7881125 0.2390509 0.1656356 0.1123885 0.4444032 0.0986172 0.2895170 0.9384446 0.6540495 0.7509930 0.4411860 0.5487266 0.9634898 0.8974011 0.5242879 0.0186497 0.4803217 0.2145902 0.4516171 0.1575483 0.1316898 0.5743716 0.9233057 0.9810586 0.4556631 0.5295769 0.4087667 0.0712231 0.9118353 0.4908028 0.9550261 0.2496659 0.3904495 0.3432182 0.3277625 0.2749911 0.5316223 0.3250240 0.4228788 0.4572095 0.4138493 0.6972064 0.8563537 0.8017192 0.9916854 0.5462247 0.4743933 0.2324382 0.9124148 0.5059175 0.0566130 0.0916687 0.6587837 0.8385046 0.0697974 0.3962656 0.7546761
 0.9408067 0.5080916 0.4447878 0.7926847 0.0647894 0.8486918 0.3305970 0.2004133 0.7204754 0.6530115 0.8682859 0.8526054 0.7259535 0.7884441 0.3581321 0.0632757 0.4955807 0.5314061 0.0183153 0.5111090 0.3170058 0.6959514 0.0476023 0.4332510 0.8750001 0.7058807 0.5128778 0.6160376 0.5663953 0.9518240 0.0296074 0.6125927 0.4661549 0.3583493 0.3423568 0.2258436 0.7888215 0.8548320 0.8564968 0.7970563 0.2839921 0.5988573 0.9896423 0.7971272 0.1974997 0.4027075 0.3030778 0.0250247 0.8816263 0.8441740 0.2691856 0.8305611 0.7927284 0.2462718 0.3925947 0.1808227 0.9899498 0.6600749 0.5723331 0.0742109 0.4878241 0.5669052 0.4480900 0.5052737 0.1380481 0.4831777 0.3657882 0.8381072 0.1857031 0.4680681 0.4711742 0.5303871 0.0215515 0.0536646 0.2654552
 0.3982600 0.9725952 0.0777417 0.3571824 0.0327715 0.3975295 0.4076473 0.8022960 0.5010389 0.7644947 0.8955599 0.9136720 0.1512003 0.6628654 0.2059818 0.6859455 0.5658550 0.3389719 0.1300071 0.0568979 0.0571941 0.7238293 0.8389868 0.5437272 0.0626634 0.8715988 0.1148595 0.8878406 0.6929421 0.5572525 0.1249547 0.9439366 0.7618322 0.8756438 0.3412012 0.5491608 0.4875668 0.1438281 0.2455128 0.8544231 0.0620429 0.8901181 0.2060191 0.9097361 0.1831712 0.2970726 0.3913652 0.6181989 0.8838970 0.8944357 0.9210108 0.3772273 0.3189775 0.6338570 0.8533067 0.6968759 0.1061043 0.4462903 0.0970687 0.6453274 0.0531919 0.2406541 0.4381237 0.6833267 0.4127974 0.8369176 0.9368570 0.0353723 0.2836911 0.5600373 0.3614573 0.7233381 0.3926237 0.9304432 0.3549248
 0.4454489 0.9694019 0.1814696 0.6786063 0.3974466 0.4369278 0.0636093 0.3972242 0.3086461 0.7248742 0.6951535 0.4688509 0.9224995 0.5550567 0.4879098 0.0298350 0.2589352 0.1312170 0.0474985 0.9093788 0.2152059 0.5658473 0.7841650 0.8264128 0.7912382 0.9369418 0.8715990 0.5586162 0.9712511 0.1837880 0.6754162 0.7829939 0.7848614 0.0089007 0.5970948 0.0156502 0.5737671 0.9490856 0.5713504 0.9567789 0.5420043 0.0357455 0.9816412 0.2628799 0.6921589 0.9264488 0.8473083 0.6179341 0.8212227 0.6793435 0.3711604 0.7632003 0.1829777 0.4229293 0.0667979 0.4426722 0.1219271 0.8206457 0.7685494 0.9452520 0.7144285 0.3429722 0.0709772 0.6493315 0.7442762 0.7013914 0.0673517 0.3001881 0.2924239 0.3890647 0.3953041 0.6781381 0.4691204 0.6670750 0.5684862
 0.2509764 0.7239333 0.8733703 0.0442772 0.9565805 0.2050783 0.1377869 0.9049119 0.3290681 0.5919863 0.6555807 0.3032588 0.1932743 0.4029666 0.7187523 0.9434558 0.6942999 0.3812669 0.1522522 0.1212860 0.5403755 0.5840410 0.7148862 0.6374553 0.2825806 0.3720187 0.4505002 0.4494983 0.5320210 0.0174770 0.9066413 0.7699657 0.5624530 0.8793368 0.4923500 0.7254109 0.7530598 0.1522732 0.6501138 0.9824298 0.7211661 0.8533701 0.9755832 0.9533404 0.4760775 0.7470897 0.8357908 0.9083979 0.4967908 0.3100815 0.8980378 0.7942116 0.7107881 0.1641968 0.3442726 0.9405859 0.7863297 0.0040789 0.5156152 0.5934621 0.4954506 0.4642877 0.4654359 0.2762739 0.4267645 0.1044514 0.7836270 0.0519976 0.2397040 0.4358936 0.9149295 0.8090553 0.1536674 0.5197128 0.7067891
 0.3578496 0.1333664 0.7109912 0.2805905 0.1700366 0.8117646 0.2806542 0.3771569 0.3905663 0.3071912 0.8599067 0.4326424 0.9260279 0.2588065 0.9583026 0.6371156 0.5040082 0.4855695 0.7480072 0.7464905 0.1650892 0.3300943 0.8528183 0.0896866 0.3659975 0.0976516 0.6793315 0.0680365 0.9512939 0.8059369 0.1572810 0.4343025 0.2465016 0.3254550 0.9884774 0.2842906 0.3529434 0.5262563 0.8621266 0.2991593 0.8831862 0.2643031 0.5853282 0.1746691 0.0045015 0.1373466 0.4895929 0.4696461 0.0205133 0.1110723 0.2510613 0.6812402 0.1032641 0.2386675 0.4197647 0.9456197 0.4796876 0.6978652 0.8133534 0.2029819 0.4628440 0.8501524 0.1915967 0.2959343 0.4741442 0.0186084 0.9446861 0.1419975 0.9265927 0.0583958 0.8495887 0.8793933 0.2930437 0.5844125 0.8576055
 0.4654036 0.2571729 0.1540139 0.0680818 0.0743300 0.0290051 0.1924275 0.2207833 0.7291783 0.5323815 0.2886240 0.6520652 0.5752301 0.9785861 0.5884077 0.8503001 0.0317398 0.9557458 0.7348079 0.5001108 0.9895282 0.1592759 0.7259413 0.8645079 0.5892172 0.3235743 0.9140100 0.2729159 0.4099947 0.0886513 0.9576720 0.7627401 0.1973193 0.2751379 0.6716580 0.0997939 0.7847686 0.8711609 0.6554135 0.1981348 0.1301138 0.0391587 0.7919174 0.3518093 0.0068449 0.8425446 0.9963405 0.1167386 0.4979052 0.5865644 0.7139723 0.6942180 0.5505911 0.2436631 0.7789502 0.6191974 0.1372901 0.6276065 0.8316281 0.4853728 0.7157448 0.8106294 0.8166139 0.5706541 0.4723418 0.2360930 0.9843594 0.9892744 0.9248796 0.7676908 0.2456166 0.4663716 0.9192089 0.3117540 0.4399045
 0.4391964 0.9321292 0.2753344 0.1763560 0.1136811 0.0886563 0.3101687 0.3576452 0.9987885 0.5067542 0.6922720 0.1050066 0.5783929 0.8638425 0.2592734 0.7906992 0.4292773 0.7715786 0.6623756 0.6415192 0.9500441 0.8501780 0.1695653 0.3535853 0.1506195 0.1492369 0.5882106 0.3201157 0.9836083 0.8253551 0.3500501 0.4286515 0.5352197 0.4682129 0.1680408 0.7420702 0.2169476 0.4483558 0.2806030 0.7363112 0.9542228 0.3480460 0.7125814 0.7427207 0.6062424 0.1750139 0.1717932 0.6736672 0.0000370 0.7248625 0.6450319 0.5355518 0.3224685 0.7365281 0.5613368 0.0810268 0.3587551 0.9262336 0.3157504 0.4866194 0.4245656 0.1884747 0.0170278 0.2756278 0.4608275 0.2867191 0.3324463 0.8188165 0.1757991 0.2943278 0.4550789 0.1451808 0.6897415 0.5620777 0.4560956
 0.7514399 0.2822202 0.0913765 0.0676192 0.9318455 0.5118622 0.1507411 0.5458701 0.5324721 0.8556507 0.0994687 0.2127086 0.5049929 0.8194228 0.5522476 0.0335814 0.2093000 0.3511384 0.4618783 0.7180490 0.1035338 0.4958289 0.2304600 0.3951436 0.8087428 0.9569920 0.7324060 0.4856781 0.3643138 0.5208707 0.5696898 0.0369434 0.4873910 0.9632398 0.5741314 0.4125006 0.6462157 0.9569067 0.0335507 0.3267392 0.5705462 0.6817654 0.2994102 0.0383660 0.1948107 0.1301367 0.9470469 0.3408724 0.1225003 0.9946134 0.1982933 0.2913645 0.7026373 0.3477609 0.1974468 0.9517923 0.5546255 0.0981116 0.6000419 0.9559935 0.9282448 0.8821991 0.2803814 0.4752539 0.5903793 0.9403603 0.5730440 0.6739260 0.3100926 0.9335635 0.9694152 0.9159392 0.1471096 0.4741327 0.0041243
